"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2016-09-30,36397,"Thurman","NY","Glens Falls","Warren",8787,145100,-0.00887978142076503,-0.00684462696783025,-0.0422442244224422,0.00746982701505572,0.00466613609237476,"2010-09","2010-Q3",161500,-0.101547987616099,"2007-07"
2016-09-30,6227,"North Kingsville","OH","Ashtabula","Ashtabula",8788,126100,0.0268729641693811,0.0731914893617021,0.180711610486891,0.0326238726618973,0.00488695378525228,"2016-09","2016-Q3",126100,0,"2016-09"
2016-09-30,39682,"Mayfield","PA","Scranton","Lackawanna",8789,91000,-0.0162162162162162,-0.0695296523517382,-0.00219298245614035,-0.0100212080823949,-0.00512712902014667,"2009-05","2009-Q2",104700,-0.130850047755492,"2006-07"
2016-09-30,13347,"Point Lookout","NY","New York","Nassau",8790,739100,0.0024413400244134,0.00393914697093181,0.0714699913018266,0.00960644124020704,-0.0139410293480688,"2006-10","2006-Q4",851600,-0.132104274307186,"2004-08"
2016-09-30,51067,"Boalsburg","PA","State College","Centre",8791,259800,-0.00192086054552439,0.0152403282532239,0.034647550776583,0.028997103103884,0.0179301749675822,"2016-08","2016-Q3",260300,-0.00192086054552439,"2016-08"
2016-09-30,53336,"Milltown","IN",,"Crawford",8792,74800,-0.00266666666666667,-0.0247718383311604,0.0374479889042996,0.0234944069640313,-0.00405257286296812,"2005-02","2005-Q1",91200,-0.179824561403509,"2003-10"
2016-09-30,15572,"Mulberry","IN","Frankfort","Clinton",8793,97700,0.00102459016393443,-0.00102249488752556,-0.0278606965174129,0.00882675260313315,-0.00746319700908438,"2005-08","2005-Q3",111800,-0.126118067978533,"2003-11"
2016-09-30,11649,"Goodrich","TX",,"Polk",8794,112200,0.0172257479601088,0.120879120879121,0.279361459521095,0.0856353701964723,,"2016-09","2016-Q3",112200,0,"2016-09"
2016-09-30,42446,"Ferrisburgh","VT",,"Addison",8795,270700,-0.00147547030616009,0.00557206537890045,-0.0276580459770115,-0.00263875262026003,-0.00842503948745121,"2006-02","2006-Q1",312600,-0.1340371081254,"2005-02"
2016-09-30,22015,"Laurel Hollow","NY","New York","Nassau",8796,1539400,0.00312785090577349,0.00535527690700104,0.0467124498538111,0.0222359372706646,-0.0192822834797765,"2006-08","2006-Q3",1872800,-0.178022212729603,"2004-10"
2016-09-30,23114,"Underwood","IA","Omaha","Pottawattamie",8797,224000,-0.00400177856825256,-0.00532859680284192,0.14812916453101,0.0485817475452297,0.0237134990320877,"2016-07","2016-Q3",225800,-0.00797165633303809,"2016-06"
2016-09-30,46292,"Logan Township","NJ","Philadelphia","Gloucester",8798,154300,0.00455729166666667,-0.00643915003219575,-0.00258564964447317,-0.0162828951928398,-0.0178758372589423,"2008-04","2008-Q2",201700,-0.235002478929103,"2004-09"
2016-09-30,12257,"Lagunitas","CA","San Francisco","Marin",8799,689600,-0.000869313242538395,-0.00976450315910396,-0.0618963406339274,0.0392679469855368,-0.00756417806404874,"2015-04","2015-Q2",760900,-0.093704823235642,"2014-10"
2016-09-30,12620,"Mayer","AZ","Prescott","Yavapai",8800,146500,0.00411240575736806,0.0110420979986197,0.0701241782322863,0.10185949243906,-0.0113411753110745,"2007-06","2007-Q2",180000,-0.186111111111111,"2005-09"
2016-09-30,7451,"Tower City","PA","Pottsville","Schuylkill",8801,65600,0.00152671755725191,0.00768049155145929,-0.0238095238095238,0.0491819913520279,0.0209810068151601,"2015-05","2015-Q2",68400,-0.0409356725146199,"2015-02"
2016-09-30,11836,"Hawk Point","MO","St. Louis","Lincoln",8802,191900,0.0026123301985371,0.0486338797814208,0.176578786020846,0.0862321944024105,,"2016-09","2016-Q3",191900,0,"2016-09"
2016-09-30,38019,"Cornersville","TN","Lewisburg","Marshall",8803,103600,-0.000964320154291225,0.00290416263310745,0.0454086781029263,0.0567869505578316,0.0187934177928852,"2016-08","2016-Q3",103700,-0.000964320154291225,"2016-08"
2016-09-30,48993,"Keswick","VA","Charlottesville","Albemarle",8804,506700,0.0043607532210109,0.00535714285714286,0.048851169530118,0.0193052332678905,-0.0128398242674927,"2006-08","2006-Q3",577000,-0.121837088388215,"2005-04"
2016-09-30,33488,"Port Barrington","IL","Chicago","McHenry",8805,269400,-0.00627074880118038,-0.0214311660007265,-0.048728813559322,0.0407787504273194,-0.018224761045592,"2007-02","2007-Q1",330200,-0.184130829800121,"2002-11"
2016-09-30,41565,"Warson Woods","MO","St. Louis","Saint Louis",8806,427200,0.00707213578500707,0.0106458481192335,0.0804248861911988,0.0513366390508661,0.0163902715319784,"2016-04","2016-Q2",428100,-0.00210231254379818,"2016-04"
2016-09-30,42116,"Calverton Park","MO","St. Louis","Saint Louis",8807,60100,0.0255972696245734,0.0789946140035907,0.104779411764706,0.0246901651970886,-0.0344104787278426,"2007-06","2007-Q2",93100,-0.354457572502685,"2000-01"
2016-09-30,45789,"Holmes Beach","FL","North Port-Sarasota-Bradenton","Manatee",8808,610300,0.00792733278282411,0.0349330167881974,0.123320449107307,0.0809175494524366,,"2016-09","2016-Q3",610300,0,"2016-09"
2016-09-30,12548,"Maple Hill","NC","Jacksonville","Onslow",8809,118400,0.00509337860780985,0.0180567497850387,-0.0133333333333333,-0.0257555272839851,-0.00274525263765302,"2009-11","2009-Q4",139400,-0.1506456241033,"2006-07"
2016-09-30,9660,"Treynor","IA","Omaha","Pottawattamie",8810,178700,-0.00501113585746102,-0.00611790878754171,0.0395578824898197,0.0295304918529105,0.0129659257084358,"2015-05","2015-Q2",183300,-0.0250954719039825,"2015-01"
2016-09-30,23006,"Holland","TX","Killeen","Bell",8811,170200,-0.00117370892018779,0.0371724558196222,0.110966057441253,0.0616467636294207,,"2016-08","2016-Q3",170400,-0.00117370892018779,"2016-08"
2016-09-30,49514,"Palo Alto","PA","Pottsville","Schuylkill",8812,55700,-0.0035778175313059,-0.0106571936056838,-0.0262237762237762,0.00547477982932043,-0.0157754324715565,"2006-08","2006-Q3",67300,-0.172362555720654,"2005-01"
2016-09-30,33021,"Naalehu","HI","Hilo","Hawaii",8813,219100,0.0078196872125115,0.0315442561205273,0.0423406279733587,0.0963874091678059,-0.0312913846721127,"2006-07","2006-Q3",307500,-0.287479674796748,"2005-05"
2016-09-30,55447,"Atwood","TN",,"Carroll",8814,61900,0.0403361344537815,0.101423487544484,0.0599315068493151,-0.00351671117574692,0.0193585615434324,"2008-09","2008-Q3",72000,-0.140277777777778,"2007-09"
2016-09-30,5185,"Holcombe","WI","Eau Claire","Chippewa",8815,193300,0.00887265135699374,0.0265533722782793,0.107736389684814,0.0340530487549602,,"2009-11","2009-Q4",219400,-0.118960802187785,
2016-09-30,18126,"Florida","NY","New York","Orange",8816,223200,0.0072202166064982,0.0154686078252957,0.069477719214183,-0.0049437450660722,-0.0246579320246088,"2003-11","2003-Q4",318700,-0.299654847819266,
2016-09-30,45967,"Joshua","TX","Dallas-Fort Worth","Johnson",8817,163000,0.00555212831585441,0.0232266164469554,0.0954301075268817,0.0608777982351125,0.0248675488646644,"2016-09","2016-Q3",163000,0,"2016-09"
2016-09-30,50090,"Smyrna","SC","Charlotte","York",8818,135100,0.0173192771084337,0.0621069182389937,0.184049079754601,0.0325616833869016,,"2016-09","2016-Q3",135100,0,"2016-09"
2016-09-30,43849,"Alexandria","TN",,"Dekalb",8819,128800,0.010989010989011,0.0488599348534202,0.236084452975048,0.0740839188985392,0.0370728928682165,"2016-09","2016-Q3",128800,0,"2016-09"
2016-09-30,36735,"Calhoun","TN","Athens","McMinn",8820,123500,-0.00563607085346216,-0.0198412698412698,0.0283097418817652,0.0308377509514461,0.00919317350915327,"2016-06","2016-Q2",126000,-0.0198412698412698,"2016-05"
2016-09-30,49444,"Orland","IN","Angola","Steuben",8821,113500,0.0133928571428571,0.0667293233082707,0.198521647307286,0.0669167684682039,0.00877950957289908,"2016-09","2016-Q3",113500,0,"2016-09"
2016-09-30,27165,"South Fallsburg","NY",,"Sullivan",8822,98400,-0.0100603621730382,-0.00606060606060606,0.0423728813559322,0.010917785218828,-0.0351271191469372,"2007-09","2007-Q3",153000,-0.356862745098039,"2004-03"
2016-09-30,47898,"Summit","NY","Albany","Schoharie",8823,108500,0.00649350649350649,0.0235849056603774,0.0362941738299905,0.0156386161781445,0.00502069364772284,"2009-12","2009-Q4",119200,-0.0897651006711409,"2007-07"
2016-09-30,26963,"Sanford","NY","Binghamton","Broome",8824,129200,0.009375,-0.00231660231660232,-0.0520909757887014,-0.00337120761632315,0.0142078453209027,"2013-09","2013-Q3",139800,-0.0758226037195994,"2010-08"
2016-09-30,397708,"South Blooming Grove","NY","New York","Orange",8825,215300,0.00232774674115456,-0.00783410138248848,0.00607476635514019,0.00205628431199822,-0.0379784984834461,"2007-02","2007-Q1",324500,-0.336517719568567,"2003-01"
2016-09-30,52740,"Kelso","TN",,"Lincoln",8826,77800,-0.0051150895140665,0.00646830530401035,0.074585635359116,0.0196120964197786,,"2010-04","2010-Q2",84500,-0.0792899408284024,
2016-09-30,15000,"Battle Ground","IN","Lafayette-West Lafayette","Tippecanoe",8827,138800,-0.00358937544867193,-0.00857142857142857,-0.080794701986755,0.0180885866940981,0.0158520882742492,"2015-08","2015-Q3",152000,-0.0868421052631579,"2014-10"
2016-09-30,216627,"Valley View","PA","Pottsville","Schuylkill",8828,99000,0.0102040816326531,0.0164271047227926,-0.0883977900552486,0.0461684550128776,0.0164450842875332,"2015-07","2015-Q3",110600,-0.104882459312839,"2014-12"
2016-09-30,396959,"Sandy Lake Township","PA","Youngstown","Mercer",8829,135900,0.00443458980044346,-0.00947521865889213,0.0405819295558959,0.0418720012438292,0.041840634201062,"2016-04","2016-Q2",138600,-0.0194805194805195,"2016-02"
2016-09-30,22034,"Greenville","IN","Louisville/Jefferson County","Floyd",8830,175700,0.00572409845449342,-0.0189838079285315,0.0329218106995885,0.0277857671255053,0.0167563257035797,"2016-05","2016-Q2",180800,-0.0282079646017699,"2016-03"
2016-09-30,47129,"Piperton","TN","Memphis","Fayette",8831,262500,0.0011441647597254,0.0127314814814815,-0.0451073117497272,0.0277718134223375,,"2015-11","2015-Q4",279200,-0.0598137535816619,"2015-06"
2016-09-30,38916,"Hastings","NY","Syracuse","Oswego",8832,115900,0.000863557858376511,-0.00515021459227468,0.040394973070018,0.0219038123121975,0.0122635701431564,"2016-06","2016-Q2",116500,-0.00515021459227468,"2016-05"
2016-09-30,26344,"Outlook","WA","Yakima","Yakima",8833,151400,0.0127090301003344,0.0419821059876118,0.107534747622531,0.0359358211863829,0.0306935988657078,"2016-09","2016-Q3",151400,0,"2016-09"
2016-09-30,41861,"Anchorage","KY","Louisville/Jefferson County","Jefferson",8834,600000,-0.00777244914833802,-0.0325701386649468,0.0050251256281407,0.0313045770713321,0.0220976845311645,"2016-04","2016-Q2",636200,-0.0569003458032065,"2015-12"
2016-09-30,40499,"Ranlo","NC","Charlotte","Gaston",8835,107300,0.000932835820895522,0.00940733772342427,0.0397286821705426,0.0450072755492181,0.0156133970498702,"2016-09","2016-Q3",107300,0,"2016-09"
2016-09-30,12551,"Mapleton","MN","Mankato","Blue Earth",8836,131400,-0.0149925037481259,-0.0567121320890165,-0.0804758572428272,0.0200223334419465,-0.00225488612000735,"2016-03","2016-Q1",145100,-0.0944176430048243,"2014-11"
2016-09-30,34858,"Wilmington","NY",,"Essex",8837,178300,0.0113442994895065,0.0372309482257126,0.0512971698113208,0.0096982251611013,0.0204670747547264,"2016-09","2016-Q3",178300,0,"2016-09"
2016-09-30,8083,"Bingham Farms","MI","Detroit","Oakland",8838,386400,-0.0132788559754852,-0.0411910669975186,-0.0202839756592292,0.0853157191231661,-0.00399961763799672,"2006-04","2006-Q2",432700,-0.107002542177028,"2001-02"
2016-09-30,36155,"Milton","IN","Richmond","Wayne",8839,62900,0.00801282051282051,-0.0248062015503876,-0.0844250363901019,0.00814439838249692,-0.0336783888584906,"2005-02","2005-Q1",95600,-0.342050209205021,"1996-11"
2016-09-30,11477,"Forest Ranch","CA","Chico","Butte",8840,261400,0.00114898506319418,0.00732177263969172,-0.00984848484848485,0.0290760607300944,-0.0170975599898811,"2006-07","2006-Q3",319400,-0.181590482154039,"2004-07"
2016-09-30,9422,"Tonka Bay","MN","Minneapolis-St Paul","Hennepin",8841,635300,-0.00360727728983689,-0.00516755402442844,0.0865401060372841,0.047102291763027,-0.00148318528389924,"2007-03","2007-Q1",670000,-0.0517910447761194,"2006-05"
2016-09-30,37147,"Annawan","IL","Davenport","Henry",8842,114200,0.00175438596491228,0.0169189670525378,0.0692883895131086,0.0252767624776151,0.0175118765743212,"2016-09","2016-Q3",114200,0,"2016-09"
2016-09-30,10969,"Country Club Hills","MO","St. Louis","Saint Louis",8843,45000,0.0112359550561798,0.0465116279069767,-0.0740740740740741,-0.0030824012424665,-0.0423974269596925,"2007-07","2007-Q3",72400,-0.378453038674033,"1998-04"
2016-09-30,43996,"Avalon","NJ","Ocean City","Cape May",8844,1195400,0.0047911238127259,0.0362343966712899,0.112724564832914,0.0545718063923646,,"2016-09","2016-Q3",1195400,0,"2016-09"
2016-09-30,6188,"Newbury","MA","Boston","Essex",8845,470400,0.00319897632757518,0.00555793073963232,0.0248366013071895,0.0362400647516155,0.00154363721584017,"2016-09","2016-Q3",470400,0,"2016-09"
2016-09-30,9950,"Lincoln","VT",,"Addison",8846,253100,0.0168742466854158,0.0347506132461161,0.0419925895430218,0.00660868232327871,,"2009-08","2009-Q3",259300,-0.0239105283455457,"2009-06"
2016-09-30,54612,"Summerland Key","FL","Key West","Monroe",8847,603200,0.00717982968776089,0.0275979557069847,0.101131799926981,0.0751352265421801,-0.0152921996675577,"2005-11","2005-Q4",795100,-0.241353288894479,"2004-08"
2016-09-30,55106,"West Fairview","PA","Harrisburg","Cumberland",8848,100400,0.00904522613065327,0.0255362614913177,-0.00888450148075025,-0.00471348564892038,0.00428242846038906,"2008-10","2008-Q4",113000,-0.111504424778761,"2007-02"
2016-09-30,25245,"Indian Shores","FL","Tampa","Pinellas",8849,396200,0.0164186762442278,0.0437302423603793,0.111984282907662,0.0967286424620921,-0.00574553452804383,"2006-01","2006-Q1",440900,-0.101383533681107,"2005-07"
2016-09-30,13748,"Seabrook Island","SC","Charleston","Charleston",8850,490500,0.00532896085263374,-0.000814829904257486,0.00306748466257669,0.0124827139407977,-0.010933508194032,"2007-01","2007-Q1",562200,-0.127534685165422,"2005-11"
2016-09-30,29808,"Tallapoosa","GA","Atlanta","Haralson",8851,84400,0.00836320191158901,0.0343137254901961,0.0932642487046632,0.073142885333245,0.00549419290475583,"2007-12","2007-Q4",99100,-0.148335015136226,"2007-02"
2016-09-30,19295,"Medaryville","IN",,"Pulaski",8852,66700,0.00300751879699248,-0.0162241887905605,0.0230061349693252,0.0108384453182337,-0.0227973078040589,"2005-06","2005-Q2",89600,-0.255580357142857,"2000-12"
2016-09-30,10333,"Belleair Beach","FL","Tampa","Pinellas",8853,536700,0.0203422053231939,0.039109390125847,0.138523546881629,0.110492271683918,-0.00463108124930944,"2007-03","2007-Q1",565500,-0.0509283819628647,"2005-11"
2016-09-30,22878,"West Baden Springs","IN",,"Orange",8854,80400,0,0.005,0.0229007633587786,0.032554765593412,0.0136590302256343,"2004-12","2004-Q4",93600,-0.141025641025641,"2004-05"
2016-09-30,34757,"West Point","CA",,"Calaveras",8855,197200,0.00869565217391304,0.0164948453608247,0.172413793103448,0.0795354920094291,-0.0263273574660313,"2006-03","2006-Q1",270600,-0.271249076127125,"2005-02"
2016-09-30,4954,"Grandview","IN",,"Spencer",8856,77300,-0.00897435897435897,-0.023989898989899,-0.0468557336621455,-0.00709111822512354,-0.00503250042032788,"2005-01","2005-Q1",94400,-0.18114406779661,"2002-11"
2016-09-30,45822,"Houston","PA","Pittsburgh","Washington",8857,125000,-0.0126382306477093,-0.024199843871975,0.0296540362438221,0.0264568022243101,0.0247377423973476,"2016-06","2016-Q2",128100,-0.024199843871975,"2016-03"
2016-09-30,14619,"White Pine","TN","Morristown","Jefferson",8858,90200,0.00894854586129754,0.0215175537938845,0.0203619909502262,0.0484441692497477,0.000667633476852947,"2007-06","2007-Q2",93100,-0.0311493018259936,"2007-01"
2016-09-30,15672,"Mascotte","FL","Orlando","Lake",8859,118200,0.00767263427109974,0.024263431542461,0.122507122507123,0.139219349716621,-0.0440156676459014,"2006-09","2006-Q3",185400,-0.362459546925566,"2005-01"
2016-09-30,116639,"Mission Canyon","CA","Santa Maria-Santa Barbara","Santa Barbara",8860,1419100,-0.000915235145029569,0.0122690634139382,0.0761355880791689,0.0924072818481487,-0.00312372602112498,"2006-07","2006-Q3",1472000,-0.0359375,"2006-01"
2016-09-30,123001,"Rodney Village","DE","Dover","Kent",8861,104700,0.00576368876080692,0.0264705882352941,-0.0592991913746631,-0.0202895543970558,-0.0345398003131411,"2007-09","2007-Q3",156200,-0.329705505761844,"2004-06"
2016-09-30,36922,"Freedom","NH",,"Carroll",8862,219800,0.00825688073394495,0.0228013029315961,0.0481640438721984,0.0242326485697657,-0.0123563424035168,"2007-05","2007-Q2",271600,-0.190721649484536,"2005-06"
2016-09-30,48088,"Unionville","IN","Bloomington","Monroe",8863,206600,0.00339970859640602,-0.0236294896030246,0.0182355840315426,0.0193731938989423,0.032326637300075,"2016-05","2016-Q2",212300,-0.0268487988695243,"2016-04"
2016-09-30,24827,"Galliano","LA","Houma","Lafourche",8864,109300,-0.00182648401826484,-0.0284444444444444,0.136174636174636,0.0505880540523838,,"2011-02","2011-Q1",114000,-0.0412280701754386,"2010-10"
2016-09-30,15433,"Jeffersonton","VA","Washington","Culpeper",8865,387400,0.00701845593969327,0.021893959377473,0.0510037981551818,0.0357507371986987,-0.0166876341840618,"2005-10","2005-Q4",482600,-0.197264815582263,"2004-06"
2016-09-30,20439,"Shannon","MS","Tupelo","Lee",8866,84300,-0.00472255017709563,-0.00236686390532544,0.0485074626865672,0.0193416295309801,0.00412528977294135,"2009-06","2009-Q2",94500,-0.107936507936508,"2008-12"
2016-09-30,9711,"Lempster","NH","Claremont","Sullivan",8867,154600,0.000647249190938511,0.00454840805717999,-0.013401403956605,0.0177221980732853,-0.0114673887995275,"2006-12","2006-Q4",173700,-0.109959700633276,"2005-07"
2016-09-30,11526,"Franklin","VT","Burlington","Franklin",8868,172100,-0.00577700751010976,-0.00978135788262371,-0.00806916426512968,0.00981166532834132,-0.0197064219591054,"2005-10","2005-Q4",218900,-0.213796253997259,"2004-04"
2016-09-30,3704,"Bloomingdale","MI","Kalamazoo","Van Buren",8869,100900,-0.00591133004926108,-0.0472143531633617,-0.00493096646942801,0.0746417313178902,,"2016-03","2016-Q1",111900,-0.098302055406613,"2015-09"
2016-09-30,25224,"Huson","MT","Missoula","Missoula",8870,281100,0.00213903743315508,0.00608446671438797,0.0100610851598994,0.0111040309714676,0.00399979964364161,"2009-06","2009-Q2",354700,-0.207499295179025,"2008-08"
2016-09-30,33379,"Penhook","VA","Roanoke","Franklin",8871,273100,0.0159970238095238,0.0552550231839258,0.0618195956454121,0.00573637164533003,-0.0270862018317928,"2008-01","2008-Q1",383000,-0.286945169712794,"2004-05"
2016-09-30,56799,"Rubicon","WI","Beaver Dam","Dodge",8872,230200,-0.00733074601121173,-0.0187553282182438,0.0244770805518469,0.0133790555220608,-0.000778584283693151,"2007-08","2007-Q3",242500,-0.0507216494845361,"2005-03"
2016-09-30,4416,"Drexel","OH","Dayton","Montgomery",8873,40900,-0.0120772946859903,-0.0144578313253012,-0.0120772946859903,-0.0274205476306333,,"2011-06","2011-Q2",48700,-0.160164271047228,
2016-09-30,57007,"Scottsville","NY","Rochester","Monroe",8874,117800,0.000849617672047579,0.000849617672047579,-0.00254022015241321,0.0132438014269507,0.00975673491083229,"2016-01","2016-Q1",118400,-0.00506756756756757,"2015-09"
2016-09-30,53966,"Port Republic","MD","Washington","Calvert",8875,320300,0.00945477466120391,0.0126462219411951,0.0136075949367089,0.000437664291679019,-0.0292262051020972,"2006-06","2006-Q2",438200,-0.269055225924236,"2004-09"
2016-09-30,40136,"Ogden Dunes","IN","Chicago","Porter",8876,278600,-0.0148514851485149,-0.0403031346882535,0.0703034959661929,0.00429013067356099,-0.0160410491077494,"2008-06","2008-Q2",395600,-0.295753286147624,"2004-09"
2016-09-30,57134,"Woodway","WA","Seattle","Snohomish",8877,1192300,0.00370401548951932,0.0176681461249573,0.0881628182896778,0.0685442299853891,0.0015138282781213,"2007-10","2007-Q4",1241300,-0.0394747442197696,"2006-11"
2016-09-30,397252,"Caroga","NY","Gloversville","Fulton",8878,115800,-0.0219594594594595,-0.117378048780488,-0.184507042253521,-0.0366931950507118,-0.019705333543601,"2007-12","2007-Q4",170100,-0.319223985890653,
2016-09-30,399069,"Dennison Township","PA","Scranton","Luzerne",8879,126300,0.00717703349282297,0.0120192307692308,0.00238095238095238,0.00861075787721166,0.00379950587328959,"2014-08","2014-Q3",129900,-0.0277136258660508,"2014-06"
2016-09-30,202210,"Minerva Park","OH","Columbus","Franklin",8880,161200,0.00876095118898623,0.0125628140703518,0.0522193211488251,0.0329172172131509,0.00523444294452524,"2016-09","2016-Q3",161200,0,"2016-09"
2016-09-30,33455,"Pleasant Gap","PA","State College","Centre",8881,168900,0.00956365809922295,0.0361963190184049,0.0717005076142132,0.0348679807427397,0.01945451425892,"2016-09","2016-Q3",168900,0,"2016-09"
2016-09-30,22833,"Running Springs","CA","Riverside","San Bernardino",8882,240000,0.00334448160535117,0.0376134889753567,0.212121212121212,0.110825316958618,-0.0205217886795656,"2006-10","2006-Q4",299100,-0.197592778335005,"2005-03"
2016-09-30,193000,"Angola on the Lake","NY","Buffalo","Erie",8883,117200,0.00342465753424658,0.00085397096498719,0.0408525754884547,0.0400644804538901,,"2016-09","2016-Q3",117200,0,"2016-09"
2016-09-30,41198,"Temple","NH","Manchester","Hillsborough",8884,246800,-0.000405022276225192,-0.00121408336705787,0.0348008385744235,0.0237222114185154,-0.0112273910725472,"2005-08","2005-Q3",282600,-0.126680820948337,"2003-09"
2016-09-30,34830,"Whitewater","CO","Grand Junction","Mesa",8885,266000,0.00301659125188537,0.00987091875474563,0.00263852242744063,0.0287957616905192,-0.0013063541323225,"2007-10","2007-Q4",304700,-0.127010173941582,"2006-09"
2016-09-30,50339,"Sea Isle City","NJ","Ocean City","Cape May",8886,637600,0.000784806152880239,0.00125628140703518,0.0312146207342714,0.0172994230368833,-0.0180258781070937,"2005-10","2005-Q4",808100,-0.210988739017448,"2004-07"
2016-09-30,10595,"Bryant","IN",,"Jay",8887,94200,0.0408839779005525,0.120095124851367,0.15018315018315,0.049738904351744,,"2016-09","2016-Q3",94200,0,"2016-09"
2016-09-30,4106,"Clarks Green","PA","Scranton","Lackawanna",8888,179600,0.0106921778277997,-0.0164293537787514,-0.0462028677642061,-0.00450419283081316,-0.00540379010881542,"2008-04","2008-Q2",199500,-0.099749373433584,"2006-04"
2016-09-30,19518,"Mullica Hill","NJ","Philadelphia","Gloucester",8889,216100,0.000926354793886058,-0.00138632162661738,0.0023191094619666,0.00786379546197802,-0.0210751878995422,"2006-09","2006-Q3",267400,-0.191847419596111,"2004-09"
2016-09-30,20787,"Thomas","OK","Weatherford","Custer",8890,109800,-0.012589928057554,-0.0187667560321716,0.224080267558528,0.0789280414996538,,"2016-07","2016-Q3",112200,-0.0213903743315508,"2016-02"
2016-09-30,157546,"Chevy Chase Terrace","MD","Washington","Montgomery",8891,1146000,-0.000436109899694723,-0.00486279958318861,0.0204808548530721,0.036898532636733,0.014208918052137,"2014-05","2014-Q2",1163200,-0.0147867950481431,"2014-04"
2016-09-30,55436,"Delavan","IL","Peoria","Tazewell",8892,98400,0.0113052415210689,0.0379746835443038,0.0637837837837838,0.0209730906397088,0.0110034819569362,"2016-09","2016-Q3",98400,0,"2016-09"
2016-09-30,19537,"Nashotah","WI","Milwaukee","Waukesha",8893,352800,0.0193585668881826,0.0484398216939079,0.0966739198010569,0.0372078572960235,0.00892644396007802,"2016-09","2016-Q3",352800,0,"2016-09"
2016-09-30,12730,"Milford","VA","Richmond","Caroline",8894,152200,0.00794701986754967,0.0339673913043478,0.0525587828492393,0.0453992624615567,-0.0340891104760819,"2006-10","2006-Q4",215400,-0.293407613741876,"2005-02"
2016-09-30,36758,"Spring Park","MN","Minneapolis-St Paul","Hennepin",8895,254500,0.00275807722616233,0.0167798641630044,0.0270379338175948,0.0720818458128498,-0.0123241090103232,"2006-08","2006-Q3",288800,-0.118767313019391,"2006-02"
2016-09-30,11219,"East Hanover","PA","Lebanon","Lebanon",8896,193600,-0.00154718927282104,-0.00308959835221421,0.0120230005227392,0.00989449200321735,0.0103253379534076,"2016-07","2016-Q3",194500,-0.00462724935732648,"2016-06"
2016-09-30,22601,"Stillman Valley","IL","Rochelle","Ogle",8897,74700,-0.00267022696929239,-0.0171052631578947,-0.265486725663717,-0.139030643538282,,"2009-08","2009-Q3",164800,-0.546723300970874,
2016-09-30,396566,"Dewey-Humboldt","AZ","Prescott","Yavapai",8898,243300,0.0196982397317687,0.0487068965517241,0.0596689895470383,0.0807658986110471,-0.0233046068776391,"2006-12","2006-Q4",312800,-0.222186700767263,"2005-06"
2016-09-30,23124,"Three Rivers","MA","Springfield","Hampden",8899,158200,-0.00126262626262626,-0.00189274447949527,-0.00440528634361234,0.00229126639254607,-0.016111214153831,"2006-05","2006-Q2",187100,-0.154462854088723,"2004-06"
2016-09-30,46241,"Liberty City","TX","Longview","Gregg",8900,152400,0.000656598818122127,-0.0142302716688228,0.0086035737921906,0.0185773940087985,,"2016-05","2016-Q2",154800,-0.0155038759689922,"2015-11"
2016-09-30,44505,"Cedar Point","NC","Morehead City","Carteret",8901,294700,-0.00169376693766938,0.00067911714770798,0.0596907587198849,-0.00389038561164701,-0.0000678403065005329,"2008-03","2008-Q1",356700,-0.173815531258761,"2006-09"
2016-09-30,396683,"Weissport East","PA","Allentown","Carbon",8902,122200,-0.00650406504065041,-0.0216172938350681,0.0663176265270506,0.00263942966619735,-0.0173678189839575,"2007-11","2007-Q4",150600,-0.188579017264276,"2005-08"
2016-09-30,4280,"Cunningham","TN","Clarksville","Montgomery",8903,148500,0.0047361299052774,0.0291060291060291,0.109865470852018,0.0224457982718549,,"2016-09","2016-Q3",148500,0,"2016-09"
2016-09-30,5115,"Heidelberg","PA","Pittsburgh","Allegheny",8904,116900,0.00862812769628991,0.0156385751520417,0.0569620253164557,0.0454607496477462,0.0260407467158452,"2016-09","2016-Q3",116900,0,"2016-09"
2016-09-30,20286,"Sabin","MN","Fargo","Clay",8905,174000,-0.00286532951289398,-0.00911161731207289,0.00986651189785258,0.0348634668745387,0.0219793515969402,"2016-06","2016-Q2",175600,-0.00911161731207289,"2015-11"
2016-09-30,32378,"Lake Delton","WI","Baraboo","Sauk",8906,187100,-0.00106780565936999,0.0224043715846995,0.0915985997666278,0.0307599804935739,,"2016-08","2016-Q3",187300,-0.00106780565936999,"2016-08"
2016-09-30,397703,"Frazer Township","PA","Pittsburgh","Allegheny",8907,139800,-0.00214132762312634,0.00143266475644699,0.00865800865800866,0.0334381660023619,0.0366932136105327,"2015-03","2015-Q1",146500,-0.0457337883959044,"2014-10"
2016-09-30,175343,"Velda Village","MO","St. Louis","Saint Louis",8908,51700,0.0257936507936508,0.0770833333333333,0.0637860082304527,-0.0147939511962973,-0.0406592816377697,"2007-06","2007-Q2",90000,-0.425555555555556,"1999-08"
2016-09-30,11356,"Euharlee","GA","Atlanta","Bartow",8909,133700,0.00601956358164033,0.0276710222905457,0.0977011494252873,0.0634463326059875,0.00594928483271007,"2016-09","2016-Q3",133700,0,"2016-09"
